"Column Name","Label"
"S2503_C06_021EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$2,500 to $2,999"
"S2503_C06_022E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C06_022M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C06_022MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C06_022EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!$3,000 or more"
"S2503_C06_023E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C06_023M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C06_023MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C06_023EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!No cash rent"
"S2503_C06_024E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C06_024M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C06_024MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C06_024EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS!!Median (dollars)"
"S2503_C06_025E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C06_025M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C06_025MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C06_025EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000"
"S2503_C06_026E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C06_026EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C06_026M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C06_026MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!Less than 20 percent"
"S2503_C06_027E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C06_027EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C06_027M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C06_027MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!20 to 29 percent"
"S2503_C06_028E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C06_028M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C06_028MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C06_028EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Less than $20,000!!30 percent or more"
"S2503_C06_029E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C06_029M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C06_029MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C06_029EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999"
"S2503_C06_030E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C06_030EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C06_030M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C06_030MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!Less than 20 percent"
"S2503_C06_031E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C06_031M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C06_031MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C06_031EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!20 to 29 percent"
"S2503_C06_032E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C06_032M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C06_032MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C06_032EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$20,000 to $34,999!!30 percent or more"
"S2503_C06_033E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C06_033EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C06_033M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C06_033MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999"
"S2503_C06_034E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C06_034M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C06_034MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C06_034EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!Less than 20 percent"
"S2503_C06_035E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C06_035EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C06_035M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C06_035MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!20 to 29 percent"
"S2503_C06_036E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C06_036M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C06_036MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C06_036EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$35,000 to $49,999!!30 percent or more"
"S2503_C06_037E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C06_037EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C06_037M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C06_037MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999"
"S2503_C06_038E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C06_038EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C06_038M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C06_038MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!Less than 20 percent"
"S2503_C06_039E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C06_039M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C06_039MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C06_039EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!20 to 29 percent"
"S2503_C06_040E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C06_040M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C06_040MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C06_040EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$50,000 to $74,999!!30 percent or more"
"S2503_C06_041E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C06_041M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C06_041MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C06_041EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more"
"S2503_C06_042E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C06_042EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C06_042M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C06_042MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!Less than 20 percent"
"S2503_C06_043E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C06_043M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C06_043MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C06_043EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!20 to 29 percent"
"S2503_C06_044E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C06_044EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C06_044M","Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C06_044MA","Annotation of Margin of Error!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!$75,000 or more!!30 percent or more"
"S2503_C06_045E","Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income"
"S2503_C06_045EA","Annotation of Estimate!!Percent renter-occupied housing units!!Occupied housing units!!MONTHLY HOUSING COSTS AS A PERCENTAGE OF HOUSEHOLD INCOME IN THE PAST 12 MONTHS!!Zero or negative income"
